ANOMALY,FULLTEXT
0,يا شركه الكهربا اذا بدكن تقطعوها كل دقايق ما تجيبوها ما تجيبوها اذا بدكن تقطعوها كل دقايق
1,انضب ياحقير منعرفكن كلاب مين يلعنك واطي
0,وبلنسبه للتيار الوطني الحر ما الك لسان يحكي ضدهن
0,مش معقول شو بيشبهك هالبوست
0,شو رايك قال انت ضد جماعه حزب الله المتطرفه
0,انت من وان بطفوك
0,يتهمني توصل جيمي وانت خير مين يمثلنا
1,ابوك الحرامي طبعا ياعيله وسخه بلا شرف ولا اخلاق
0,يا عزيزتي مريوما الامارات تبقي حليفه للملكه وثوابتها واضحه الدكتور علي
0,طويله علي رقبتك
0,سياتي يوم ينتصر الحق عل باطل وسوف نري كل المجرمين وراء القضبان
1,وئام وهاب من اكابر عبيد ولي السفيه الفارسي الارهابي في لبنان ياد علي النعيمي وكذلك وئام و
0,مصدر هرا هراء مصدر هري هريان هه
0,وئامنا تعودناك تلمع في البوح عما يعتمل في الخاطر وفي الق من غيره وحميه تستنبط الافعال المؤهبه تنث
0,يبدو ان اسمك لم يكن مدرج في قائمه اموال الشر حاول تكتشف من هو رمز الشر المقبل وسجل اسمك ضمن
0,هاهاها للاسف كان عنا حرب ودول حاكمتنا متل سوريا والسعوديه واسرائيل وغيرن انا بقول جبران
0,ماذا يعلق سماحه السيد علي حمله الافترائات التي تطال رئيس التيار الوطني الحر  الحليف الاول لحزب الله  معالي الوزير جبران باسيل
0,لك سيدي الله ياخذه مو مشكله المشكله بالجني الداشر العم يكتملي هالحسابات دون ادني درجه من درجات الادب واللباقه
0,سلمت يداك
0,والله لا يكتر خيرك
0,الله يطول عمرك حضره الرئيس كل يوم احترامي الك بزيد لانك الرجل الرجل بكل ما تعني كلمه رجل من معني
1,الاعيبكم واضحه ياوساخ يامندسين يامنفقين يامتنكرين يامرتزقه يانتم مو نحن الارتزاق صفه اللي ما فيهم لا شرف ولا كرامه اعرف منو هه
1,مش حق عليك والله لانك حمار ما بينعتب عليك بس حق علي البيك الخلاك توصل وسمعنا صوتك الزباله علي كل حال بسيطه جايك يوم يابلا شرف ما بحياتك رح تعلا عن صباتو وبس يسير في ضربه كف رح تركض تحتمي في ياجبان يامرت ولك تفو تفو تفو
0,تم ترشيح فيلم كفرناحوم للاوسكار عنا كتير امور نفتخر فيها بلبنان بالرغم من وجود جبران باسيل والحاشيه تبعيتو
1,بتذكرني بالقرد لما زمان كان يطلعوا صاحبه ويدقله علي الدف وهو يرقص هلئ مابعرف انت شو منهم القرد او الدف لسه مانحسمت
0,خلص الموضوع ما بقا ينسكت عنو
0,ابل ما تحكي سلم حالك بل اول يافار من العداله ياعميل النظام السوري محدا معبرك
1,يا الهي شو عاهر سياسه
1,التفاهه والنذاله عنوانك الواضح يامير
1,كول هوا متل ما قلك
1,كل عمرك حسود وكتير حكي ياعيب الشوم عليك انت بلا شرف وبلا اخلاق
1,انو انت شو شريف ما انت اكبر لص
1,ايه مضبوط يامعاق معلمك الملطوش متلك نكش اوتستراد حالات عم بدور عمقابر وين ما كان في مقابر الا عند نظامك السوري ما هيك ياعوني الذمي العما بعرضكن شو بلا شرف
1,يلي لهلا مو عرفان هاد ياجدب ياما عم يجدبها
0,يا حبيبنا استاذ وئام هيدي الوديعه لجياب الحرميه يلي عنا وما حدا عم يردعن ولا حدا قادر يحاسبن بقي متل ما طار ال
1,يا كلب الان ركعت ياجزمه
0,هذا احد اهم عوامل الدمار الداخلي للبلداننا
0,ياجماعه جنبولاد دخلتو عتبه العار والعيب استحو عاحالكم بقا حاج مسترخصين الدم النقي الي نزل من الشهيد
0,اقرت القمه العربيه التنمويه الاقتصاديه والاجتماعيه اقتراحا لبنانيا مهما في شان ازمه النازحين واللاجئين
1,واحد سافل
0,الدكتور فياض تغريداته اصبحت تشبه تغريدات ادرعي عن الوزير جبران باسيل بمعني الحكي السخيف الذي لا يستند الي المنط
1,روحي جيبي شرفك من نظام الاسد ياعجوز
0,هذا انت والنعم
0,يعني جبران باسيل مقضيها حزك مزك وسفرات ع حسابنا اول شي مين عم يكلفو   ؟    ؟   وتاني شي شو عم يستفيد لبنان من هالسفرات   ؟    ؟
1,صباط ورح تضل
0,اسرائيل شر مطلق
0,معتقدين بيقدروا يصلخوا جلد الوزير جبران باسيل بس اذا حدا بدو صلخ جلدو هو الوزير صلوخ
1,مينك ياشخاخه بدك تعلمي العالم  ؟  ومن ايمتا ياعونيه صرتي تفهمي لو فيكي شويه فهم وشرف ما بتمشي ورا معاق باع عرضو للنظام السوري ونام بحضن اسد الاجرام لاغتال رؤوسائنا ونكل فينا ولاحقنا وبعدو عم يفجرنا وماشي تحت جناح ميليشيا حسن نصرالله رجعي شوفي ياعونيه كتابك البرتقالي بتفهمي قصدي
0,لم يقل جبران باسيل غير ذلك كلامه دبلوماسي
0,ان المنابر لعظم قدرك تستكين
1,طيب رد عليها وبلا اكل خري
0,اين انت جبران باسيل يامن لو كان لديك ذره من الوطنيه لعملت جاهدا علي انقاذ كارلوس غصن ونزار زكا من سجون الاجانب
0,مين حضرتك  ؟   ما تكون مولي العقل ونحنا مش عارفين
1,نعم ياغبي يازنديق انعق كما تشاء لانك بلا شرف
0,شو ناوين تغتالوه كما اغتلتم وسام الحسن  ؟
0,روقنا هلا يفكروا الناس نزلنا عليهن بعصايات وهراوات جلدناهن سلميا
0,صباح الابتسامه
0,قصدك مليار تحيه وبعمله الزلم مليون تريليون تحيه
0,كلامك جواهر ياريس
1,شعب تافه وسخ بلا اخلاق وبلا شرف تفه ياعيب الشوم عليهم
1,هيدا بلد بلا شرف لازم كل واحد يتعلم من غلط غيرو بحيك ياجو
0,مساله وقت وكلو بينتسا الادله بتختفي اوبتبقي بالمحاكم القضيه بعد شي اربعين سنه بتمرجحو بالموضوع لاغراض
0,جبران باسيل بيخربها
1,والله ياخي الكريم اغلب القطرين بلا ذمه ولا اخلاق ولا شرف للاسف
1,الله يلعنك انتي وياه يابلا شرف
0,لو بيلاقوا فرص عمل ويكاسروا علينا نحنا قبلانين
1,جبران باسيل حمار
0,معقوله وصل بهم السفه لهذه الدرجه
1,انتي مين لكشك ياصرمايه
0,الحكومه البحرينيه ل لقاء وزير خارجيتنا بنظيره السوري عابر اول سؤال طبيعي ينطرح هو كيف سايعين الاثنين بصوره واحده
1,لعنك الله ياموريتاني ياقذر اصلا انت بلا شرف وماتربيت زي الناس ياجزمه الرجال ميت رحمه الله
1,بدنا ندعس بقلبكن ولي شعب وسخ ومجرم متلكن متل نظامكن مجرمين روحي انقبري  الله لا يقيمكن وانشالله بضلكن بهالهمه لتنتهوا
1,يا ملحد انت وامثالك نحن مسلمين يابلا شرف
1,روح  انضب  يابلا  شرف ما  تنسي  انو  تسعين بالمئه  من  الطائفه  من  جبهه  البيك
0,الحكومه السعوديه تعلن عن طلب مناقصات لحفر قنال علي طول الشريط الحدودي مع كندا
0,قال احد اسباب الثلث الضامن يلي بدو يحصل عليه التيار الوطني الحر كرمال حق المسيحي يشرب كحول بالمناطق الاسلاميه ♥
1,فخامه الرئيس صرمايته عراسك وراس سليلتك وراس كل واحد بتحبيه يابلا شرف ياوسخه يامعتوهه صرمايته اشرف منك ومن سليلتك
0,يا عمي عملك شي مشروع ل جماعتك وتسلي فيه وحل عن الشيخ سعد او روح بكي بترتاح فرجينا شي نتيجه عملتها
1,مش ابشع من نفسيتك الوسخه
0,نتبه لوضعك لكان ما يطرتشك
0,سلامتك ياقلبي انشالله هو
0,التصريح بغض النظر عن فداحته لكم الغباء الذي يحويه فهو يلخص واقع الموارنه المتقهقر منذ نشوء لبنان الكبيرالتصرف علي اساس انهم
1,علي اساس ابوك وابو اشرف يابلا شرف تفه علي هيك بلد جامعنا مع زباله البشر
1,يا حمار قمه يعني زباله
0,لان الكفن لا يحوي حقيبه
0,جبران باسيل ملك التعطيل
0,كل الحمله المسعوره علي جبران باسيل اليوم لتغطيه هيدا الخبر الخيانه العظمي
1,هيدي سلالتك ياخنزير يلعن شرفك بلا شرف
0,احلي شي هالايام تتسمع ع نسوان عم يشرحوا لبعض قانون الانتخاب
1,هيك بدافعو عن شهيد قائد   ؟    ؟   اجري بتربايتك يابلا شرف
0,اكيد استاذ بسام هل رايت اكثر من جبران باسيل مفتن بين اللبنانين  ؟    ؟  المرده القوات امل الاشتراكي الخ هم
1,للامانه هالبقره تحديدا حاصله علي جائزه اكبر بقره حلوب منذ بدء الخليقه
0,احسن شي بل الانتخابات راشيل كرم  هضامه وزكا وحضور وبتجيبا ع الطاير
1,انتو وياه بفرد لباس
0,حياك الله من سوريا الاسد الاستاذ وئام وهاب
1,مين انت يعني حتي عم تهدد انقبر احترم حالك يانكره
1,كول خرا منيح هه
1,صدق من قال هذا زمان الدعاره قد تكامل
0,مذيعه تسال جبران باسيل في منتدي دافوس عن الاقتصاد اللبناني
1,بتحط صوره بتقول السوري يضب غراضه ويرحل وبعدين بتقول ما في ضروره لتغذيه الحقد انتي حماره ولا عم تستحمري
0,طالما امثالك واصدقائك بالطبقه الفاشله موجودين بالسياسه ايه اكيد الدوله علي المحك وكي لا ننسي ونظلم حدا
0,طيب وشو رايك بتوظيف كتاب عدل اخوه من مفس البيت دون السن من
1,كول هوا مين ما كنت تكون بتسوي صرمايه
0,هيك ما كنتي عم تتعلمي السواقه  كنتي عم تتعلمي كيف ترتكبي جريمه
1,اي وطنيه يالص اعد عم تنهب اموال البلد بحجه انك وطني بلا شرف
1,انت ابن حرام واطي حقير عميل بلا شرف هلق بينت عمالتك وحقارتك ومن اتباع الماسونيه الصهيونيه با بلا شرف ياقاتل ابوك رفيق الحريري سياتي يوم وتحاسب علي عمالتك
0,دخيل البك شو بحبك
1,خليكن تلحسو جزمه السوري يابلا شرف
0,وقت الي بيثبت القضاء استقلاليته اول انسان متضرر هو المغرد وءام وهاب واخصامه كما حلفا
1,انت لو بتسد نيعك شو بكون احسنلك يالبناني با هبيل يامرتد
0,هيك بدن بلبنان كلن سوا
0,اما حفله الشيطنه المستمره فلا اعرف ما جدواها
0,هذه لغه الممانعه والمماتعه التي دوختمونا به اصبحت مكشوفه ومعروفه
0,انت عم تحكي باسمك اغلبيه الشعب اللبناني لا تريد ولا تتمني عوده العلاقات مع سوريا الاسد جبران باسيل
0,طيب ماشي في شي غيرو المرجع الكبير قديش كبير يعني فيك تحجم
0,كلامك مزبوط معاليك الله يعطيك الصحه والعافيه
0,انت مش مجرم يعني مش انت لي قتلتو للمعتر
1,كول هوا طال عمرك
0,ولك حل عنه كانه مدهرك ومش دفعلك
1,وانت العاهره اللي بتحاضر بالعفه
1,مو حاسيس حالك هبيله روح نئبر نام وما تتغطه يابلا شرف
0,الله يحميك وئام وهاب
1,ولك يلعن روح ابوك علي ابوه للاسد ياخنزير يابن الخنازير بس ولا ارنب بس ولا بلا شرف انت وخنزير الضاحيه
1,بتخريها ياواطي كم كلب سعودي اجي علبنان وما حكينا شي لانو منقول لبنان بلد العيش المشترك وحر كل واحد يستقبل مين ما بدو بلبنان الاسد بيجي علبنان وبيدعس عراسك وراس اللي بشد عمشدك
0,نحتاج لكل حرف من كلمه نحتاج من الغربه افريقيا اغلي سلام
0,اللهم انتقم
1,انت خليك نازل لحوسي بصرمايه معلمك بشار ياكعب الصرمايه ولما الاحرار بيتكلموا انت سد بوزك يابلا شرف ياعامر بالخيانه
0,سيسجن وغدالناظره قريب تحياتي لك
0,مياومو الاعلام لما بتصير حريه الراي والتعبير ومهنه الصحافه والاعلام مرادف لحريه الشتيمه وتشويه الحقائف والحمل
1,لا نخشاك ياسفاح الشام بحياه امك تخبرني بشو نتصر اسدك بس فاتح عيونك يابهيم يلي عم دافع عنو هو يلي قتل ابنك وخيك وبيك وكل عايلتك هو يلي باع شرفك يابلا شرف ما اقرفك
0,هلق رجع لمن قلو الريس تبعو هش قلو مشمو علي عيني   ؟
0,جبران باسيل ديكور لبناني والمحركات ايراني
0,عم يقصد جبران باسيل
0,نسوانات حساسات الله يوخذنا ياشيخ
0,شو صرت سعودي او اماراتي  ؟   انا بقول اماراتي بما ان بتضلك هونيك بدي مال وعليتك رايحه جاي علي دبي
1,يتكون بلا شرف اذا ما بتحلقون راح زمانك يازمك
1,يمكن  لو  كان  ابوك  مربيك  وضاربك  شي  كفين  علي نعيك ماكان وقفتي مع بشار يلي اغتصب النساء يابلا شرف
0,نشالله يضلو بهالهمه ويبلشو بولاد دوله
0,عندي افكار كتير حلوه وبتخدم الحزب
0,وزغرطي يانشراح
0,نتمني علي ابناء الطائفه الكريمه الحرص علي طائفتهم وجودهم موفوري الكرامه واتمني ان لا تدخل السياسه
0,قلبه كبير وئام وديموقراطي عكس باسيل هه
0,ولعت بين ال والجديد عم يتهموا بعضن بالقبض والتبعيه وبيع الضمائر والكرامات
1,جبران باسيل ابن حرام مصفي عار علي حزب الله التحالف معه
0,طيب بما انك عم تحكي بحياه الماما روحي ساليها مين يلي حمي شرفها ومين يلي ضحي
1,منشان هيك انت بلا شوارب يابلا شرف
1,خلص ياهبله قطر عمرت اربع ضيع بس من كل الجنوب وايران عمرت الباقي مع البقاع والضاحيه
1,وئام وهاب كلب كبير وتميم كلب صغير
0,بصراحه انا اري ان مقابله جبران باسيل معتدله واصر علي ان اسرائيل معتديه
0,خليك بفنزويلا حللنا الموضوع انت وجريده الاخبار وناطرينكن يلا لا تطولو
0,يعني انت جبران باسيل
0,فخامه الرئيس لو شي فقير عبيعمل غرفه حتي ينيم ولادو كان تمرجل عليه عماد عثمان بس هذا الزلمي اسامه شهاب عامل مشروع بد
0,ياعيب الشوم علي قله الحياء
0,يا حرام شي ببكي الحجر ما فيش حد يخدم عليها ويقللها ياهانم اين العرب اين المسلمين
0,مناوي تهاجر
0,عادل صايم لربه مو للناس وما بينطعج اذا شاف ناس مفطره كونوا مثل عادل
0,عماد عثمان موظف صغير عند الموظف الاكبر وللاسف
1,ما تحكي باسم المرده ياقريع لان الفنيانوس شي والمرده والبيك شي تاني واسال البيك عن علاقته باللواء قبل ما تنظر ياخرا اكلب من كلب انت
0,الصحفين القريبين من المقاومه وانت منهم بتشوفوا الوزير جبران باسيل من منظار واحد وحيد مدافع عن المقاومه
0,و انت منك سياسي  ؟   وانت لوما جمهورك شلعوطين ونص كنت نجحت
1,انت كول خرا ياخرا بس بدك تجيب اسم سليمان بيك بتبخر تمك يابغل
0,النص من دون تحريف
0,يلا منيح كل ما زادو الطباخين بتحترق الطبخه والمنطقه ويلا
1,هودي بهائم المرده لشو الرد عليهم  اذا سليمان فرنجيه عدن وطلعوا معو الف كلب وجحش وحمار  ويمكن خنازير
1,يعني انت شو بتفرق عن العميل بس فرق بين تكون قائد وعندك عملاء وبين تكون طرطور وطبل مفقوع عند مشغلينك
0,شام ياذا السيف لم يغب
1,سليمان فرنجيه عباره عن كلب مسعور لديه حاسه شم قويه جدا شم ريحه كرسي الرئاسه ولكنه لن يجلس عليها ابدا وتصبحو علي خير
1,توني سليمان فرنجيه كلب يتم تحضيره لوراثه ابيه الجحش لا تستغربوا ايه عنا بلبنان الجحش بيخلف كلب
0,بدي قولا ومش فرقاني معي جاي عبالي غير هالطقم كله وجيب طقم جديد في واحد حدنا عامل صولد عالبدلات الايطاليه
1,الصعلوك سليمان فرنجيه نحن مع المقاومه في اي زمان ومكان وخصوصا في القصير ليش مينك انت ياهبل اذا كان جدك باع البلد لحافظ كلب انت بعت عائلتك
1,كلب مسيحي سليمان فرنجيه تابع لتيار مرده لبناني عم يمشطو جماعته منطقه مجليا ولعرينيه
0,قصف مباشر
1,كل واحد منكم انجس من الاخر تفوا عليكم
0,اعلام القمه العربيه التنمويه يعلن ان اقتراحا لبنانيا مهما سيقر في شان ازمه النازحين واللاجئين سيذيعه وزير الخارجيه جبران باسيل
0,ما فيك تعيش بلا ما تكب فتن ليل نهار وبكره قلهم الموضوع عند السيد
0,هذا خطاب وزير سابق عجبي
0,وكمان هالمره اهل الغوطه ضربوا حالهن كيماوي  ؟
0,لا ادري كيف سمح لبنان لنفسه بقبول مثل هذا المسخ ان يكون حاضرا في القمه لبنان التنوع والحضاره والفن
1,لالالا فقط كلاب التيار العوني وخنازير سعدان زغرتا الكلبه الافرنجيه
0,مش صحيح هيدا الحكي يانت حساسه كتير او تتبعين المثل القائل يلي بدو يجوز بنتو بغلي مهرها
0,اذا لاقيت وحده عقلها راكز عض عليها بالنواجذ
0,تماما ولما يشاركوا نفس القناعات بالاخر بيكون الواحد عم يثبت صحه اراءه وبالتالي عم ي حاله
1,لم تري عيني اعهر من مسيحي لبناني يقف جنبا الي جنب مع حسن نصر الشيطان وجماعته
1,سوف نري كلاب زغرتا ولبنان وبيت فرنجيه وسنري كيف سوف يستطيعون الهرب وتخليص انفسهم
1,مصر طيز الدنيا
0,دمشق كانت ولا تزال  دمشق عمر بن عبد العزيز رضي الله عنه
0,يا عم الله ياخدك
0,الغلام جبران باسيل بلغه متعثره لعقليه مضطربه يعتبر ان امير قطر كسر الحصار علي الدوحه بحضوره القمه
1,مقاس صرمايتي والصرمايه يلي ع راسك متطابقتان تماما ياعبد المجوس تضرب انته وكلب الفرس المجوسي نصرالشيطان ابن المتعه
0,ينزل صوره لحاله ع اساس عم يشتغل بالمخبر
1,يا هبيله بتعرف حالك منيح بطل هبل
1,لعنه الله عليك وعلي كل درزي خبيث تمارسون لعبه تبادل الادوار في لبنان درزي مع ودرزي ضد يهاجم وهذا داب اقليات الحقد الد
0,ويل لامه ضحكت لجهلها الامم
0,عشان هيك ضلك ضحكني
1,بتطلع ستين خنزير يارافضي يامجوسي ياعباد القبور لعنه الله عليك وع معلمينك الخميني وخامنئي ونصرالشيطان والسكستاني اتفو
0,الله يقويك ويحميك معالي الوزير جبران باسيل
1,امريكا ما لازم تكون شرطي العالم طيب ما تاكل خري وتروح انت تقرا تاريخ اي امريكا عملت بلاوي بس هياته العالم يلي امريكا ما عملت شرطي فيه الاسد قتل الف بني ادم وباسلحه محرمه دوليا وهجر حرفيا نص شعبه وبيعمل ترانسفير طائفي هيك احسن مين بدك شرطي بدال امريكا بوتين
1,مناسبه اغتيال الصحفي السعودي خاشقجي رحمه الله لايسعني الا ان اقول يلعن روحك ياحافظ علي روح ابنك بشار علي روح الي خلفك
0,لا يوجد ثوابت يوجد مصالح انت عراقي وتعيش في امريكا من اجل مصلحتك فما بالك بدول
0,مش عاجبك شي
1,جيش ابو شحاطه النصيري القذر الجيش الوحيد بالعالم يلي بيقتل شعبه كي يبقي الخنزير بشار متخوزق عالكرسي اتفو
0,قصدك تحكي عن نفسك انك ما كان بدك تخبي شي يوم يلي منعت ادخال محمد ابو ذياب الي مستشفي قريب وادخلته الي مستشفي للاسف حزبي
1,هه خراس وخريها هه كلب اسود
1,الاهم انو ما اعطانا حقاره ولؤم وخساسه وجع يخلع نيعك
0,متل ما اعترف بالشيخ الي كان قبله معترف بهذا حرام خلي يفش خلقه بيرتاح نفسيا ومعنويا
1,كيتا يازنجي ياحمار تفو عليك
1,كفايه تنمر بقي يازنجي يابن الوسخه
1,العمي شو تشتوش
1,جماعه سعد الحريري كالحروف كبعض يحترف النصب والبقيه يستحقون الكسر البعض  ليعمل سيلفي يستحق الرفع وكلهم كلاب سلمان الذي تحت شحاطته يضمهم
0,محتاجين بس نسكر بوازنا ونسكت نحن شعب لا نفقه الا الثرثره
0,اعذرهم معاليك صوت الحق اربكهم وحب السلطه والمال يتحكم بهم
1,لعنتوا شرف الثوره ياندال
1,غرد الجحش وظن باءنه حصانا تتكلم مع العوني بموضوعيه فيرد كبهيم حقير جربان مثل اصله
1,العوني اذا تمدن متل الجحش اذا تكدن بعمرك شفت عوني بيفهم
0,ما عم يدعمك ايه هه
1,خدلك نصيحه خدلك نصيحه عنا الحلبيه كلون شبيحه
1,اذا معلمهم هبيله بعمرك شفت عوني بيفهم
1,لقاء خلده يلي بيتضمن جعارين مرتدين لا فهم ولا اخلاق عملاء تابعين للجزمه السوريه عيني لا انت ولا حليفك
0,هربت منو بالبيجامه فا لا تحكي كلام اكبر منك لعاب علي قدك ياصغير
0,منشار
0,شكرا لصباط امير قطر
1,انت طلعت صرمايه فعلا العقاب لوهاب وهاب قاتل ابو دياب
1,هوا عليك وع بلدك وع عبوده كمان  ليش اسمكن بلد انتو اصغر قريه بسوريا اكبر من بلدك كلها ياقرباط الشرق الاوسط  لعن الله من جمعكم حثاله حقكم صرمايه تنضربو فيها
0,ما بيسترجي
0,يعني يامحترمه عم تجملي الكل
0,يرثها عباد الله الصالحين
1,نحتاج الي مكنسه تكنسك انت وكل محور المماتعه وتكبكم بمزبله التاريخ
0,مش عم نفهم عليك هالايام العقاب لوهاب وهاب قاتل ابو دياب
1,و وحده هبيله بتزقفلن وبترقصلن
1,عباس يانوري ياقرباطي اعرف من هو اباك اعمل ال د ان اي ياحفيد السستالني
1,الكلاب اللبنانين يداهمون مخيمات عرسال للاجئين السورين كلاب وستبقون كلاب
1,ههاي والله مابومات الا البنات الي دوم دايم وهن هبلات
1,بتعرف شو الفرق بين الحر وبين الماجور هذا هو انت بوق للنظام
0,والاعتداءات علي مشاعات الدوله من قبل الممانعين حلفاءك لماذا تغض النظر عنه ياحامل لواء مكافحه الفس
0,يسعد صباحك
0,الاصليه كانت سافر فانت لست شجره علي ما اذكر
0,عندما نقف امام هامه سياسيه فذه متمثله
0,لا شمعون ولا بشير جبران باسيل هو جبران باسيل
0,الاناء ينضح بما فيه شوف كلمه الزباله من وين خرجت انا ما بحب الوزير جبران
0,يخليلنا ياك
0,انت الحق وغيرك مين اب المظلومين
1,واحد غجري نوري قرباطي
0,لو منو رجل فاسد ما بضل يكشف عن فساده
1,كلاب لبنان احقر من اليهود لاشرف ولامرؤه ولادين استبقلكم الشعب السوري يوم كنتم كلاب لاجئه هائمه في  عرسال ورديتم الجميل بالرصاص عبيد المجوس والترك
0,هيدا اسوا عهد مرق بتاريخ لبنان
0,ما مستوطي الا حيط الشيخ سعد لانه ادمي وجمهوره ما بيقاتل ولانه مش مستعبرك مش قابل يرشيك او يشتريك
1,لو ما تفكيرك غبي متلك ما بتقلولي نحنا جماعه حزب الله  فيا غبيه انا قصدي انتي ولي متلك لي ما عندن شغله الا يراقبو شو بيعمل الشيخ سعد  والهيقه الخرزه الزرقا عامليتلك عقده انتي ولي متلك وان شاء الله تفهمي شو بقصد وما تقولي قصده جماعه فلان
0,لك بالقليله عم تبسط هالدراويش المحرومين
0,بيكي اندرسون تسال جبران باسيل المعظم في علم الاقتصاد حول مشاكل لبنان وهو يجيبها برديه زجل عن الشعب اللبناني العظيم معيب
1,ليك كول هوا وعملي بلوك
1,شو وايك تحط صرمايه عتيقه بنص حنكك انت كمان ما حدا خائن غير سلاله القرود الاسديه باعو البلد للصهيوني والايراني المجوسي
0,وحدوه
1,لك العما بعيون عيونك شو انك حيوان وبهيم وعديم الاحساس العما ياجحش لسه كل ما تنبح وتغرد بتاكل ميه بهدله والف مسبه روح انطم بقي وحط صرمايه بحلقك وحاجتك اكل خر يلعنك ويلعن معلمك الحيوان بشار المماتع قال دكتور مناضل قال اتفو ع شرفك وشرفه اذا في عندكم شرف
0,يجب علي القضاء محاكمه لصوص المال العام ومغتصبي الاملاك العامه
1,القاصي والداني بيعرف انو بشار الكر مجرد عبد مامور عند اسياده الروس والمجوس يعني حقو صرمايه عتيقه لابحل ولابيربط لعنه الله عليه
0,مصلحه لبنان فوق كل مصلحه
1,جيش ابو شحاطه الاثدي والجيش الروسي القذر وجهان لصرمايه واحده اما القاذورات التي تعلق باسفلها فهي حتما تمثل حالش وايران
0,والسبع تنعام منك ومن هيك لقاء نائب مش قادرين توصلو شيخ عقل الطائفه ينتخبه المجلس المذهبي مش انت
1,هه داعشي طنط كول هوا ولاك حريمه
0,اديش بتاخد عالتويت
0,فعلا وبالملموس كلامك صح والف مبروك للناجحين وان شاء الله بتنفرج بالحكومه وخلي هالناس تفرح شوي
1,علي اساس ان الاجنبي بيترك الشقر وبيتزوجك يام ركبه سودا
0,اخبار حسيتها متل ورقه النعوه كل اخبارها حقد علي العهد وحقدها اكبر علي جبران باسيل
0,نحن نفتخر بسماحه الشيخ نصر الدين الغريب شيخ عقل طائفه الموحدين الدروز صاحب الايادي البيضاء ونعتز به كممثل لنا في القمه العربيه
0,يا ريت حدابيعملها معالسياسين عنا بس بدل الصباط صاروخ ارض جو
1,اتصالات سكليه ياسحليه  انو شو بنفهم منك يافهمانه  طويله ع رقبتك
1,شوفي وجك انت كيف قبل يابشعه هاهاها
0,ممكن تخبرنا مين هني ثلاثه ابطال
0,يا استاذ وئام اذا بدك يانا نصدقك ونمشي معك يجب عليك ان تسمي الفاسد الصديق قبل الغريم القصه فش نكايات
0,الله يكون بعونا عليه علي جبران باسيل
0,مبروك لبنان ابتداء من هالليله صار في انترنت سوبر سريع ببعض المناطق بفضل اطلاق مشروع الالياف الضوئيه يللا عقبال ما يصير عنا كهربا
0,حبيب فياض مصاب بعقده باسيلوفوبيا
1,انت ومرجعك الكبير وصرمايتي سوا
0,قديمه
1,ايتها النصرانيه البشعه القبيحه فاقده الانوثه والجمال والاخلاق انتي مصابه بداء جنون العظمه تظنين ان لا احد يفهم في الاعلام الا انتي وتظنين ان لا يوجد قناه الا خنزيرتك وبامكان خنزيرتك هز الدول واستقرارها  شو قالولك مثل بلدك لبنان مغتصب من ايران عبر حزب الله  يابشعه
1,هيدي مش وزيره هيدي شيطان الحكومه عاملي فوق ال عمليه تجميل وبعدا بشعه يامحلا المسخ
1,مي شدياق انتهت صلاحيتك بين الرجال ما عاد الك منفعه هه خرسي بقا حطي ايدك البلاستيك ب
0,حكم القوي ياست هانم
1,واصح من ردك انك غبيه روحي عالمطبخ ياقلبي
1,لا يابقره هاتريك هذا يقولونه للاعب اللي يسجل ثلاث اهداف روحي عالمطبخ بسرعه قبل لا احد يشوفك
0,الحمدالله الذي كشف دور الامارات الارهابي في حيك المؤمرات ضد السعويه ومشروع محمد بن زايد
1,يخربيتك روحي عالمطبخ لو شافك هتبقي مصيبه
0,جبران باسيل مش اول مره بيحكي عن حق اسراءيل بالامن فيعني هيدي قناعاته فعلي اي اساس متحالف مع الحزب
1,فخر يلي يكسرلك راسك علي اساس انتي من اصحاب القرار روحي انقبري عالمطبخ ولا نقبري قعدي قدام قناه بدايه وتركي السياسه لاهلها
0,شعب اذا ضرب الحذاء براسه صرخ الحذاء ما ذنبي اضربو كما تكونوا يولا عليكم الله يخليلنا امراء الحرب
1,روحي عالمطبخ ياكلبه الدب
0,من عجائب اخر الزمان
0,الدفع مقابل النباح علي جبران باسيل
1,ضو كول هوا
0,كانت بايخه وما كتير ناجحه لان ما جبتو سيره الوزير جبران باسيل شي مره
0,منذ انتهاء الحرب الاهليه لم يجرؤ اي مسؤول لبناني رسمي ان يتحدث عن حق اسرائيل بالامن الا جبران باسيلو قد فعلها اكثر من مره
0,بيقتل القتيل وبيمشي بجنازته الهيئه الحق علي الشبح كاسبر
1,نعم وئام هذا من اخبث البشر وحليف دائم لحسن زميره وخامنئي فكيف يكون وطني هو الي الفرس
1,تؤبريني شو البك حنون ما خطفتوه انقذتوه وليه ما التلك انو مخك ما بيستوعب روحي عالمطبخ وبلا جعدني
1,يالطيف شو بشعه روحي عالمطبخ وسكتي حجه
0,شو خص الرفض بالقبول وكانو عم بتصوروا هالنص مليار لح ينقلوا الاقتصاد مدري لوين طول
0,اول شي منفتخر بي بشير الجميل بي جبران باسيل ياجاهل وثانيا روح جاهد شو فهم بالسياسه
1,سكتي وليك شرنه هاد جوزي بدنا نضل بسوريا ونطهرا من الجراثيم
1,رئيس الشيشان الكلب
0,هل تعلم انه بالحرب اللبنانيه كان في اجرام قد ما بدكن بس ما كان في فجور سياسي قد هلق
