offensive,ANOMALY,FULLTEXT
0,0,دا ياسعده ياهناه  سامحني يارب
0,0,يا رب الهمني الصبر يارب اجبر علي قلبي وساعدني 💔💔
1,1,تخسي ياخدمي  ياباقايا  ياامعه  يامنحط
0,0,يالبي قلبك ياشيخ
0,0,العيب فيكم ياف مناهجكم  اما ذكائي ياروحي عليه ياروحي عليه
1,1,يوم تذكر المصعبي ياقروي يامضيع اصلك حط ايدك علي راسك طولا صبه قريش ياسدي بالله عليكم سمعتوا بقبيله اسمها سده😂😂 قروي مروح ونتطاول علي من خلوك تتعلم القبيله
0,0,اللهم نور قلبي  ويسر امري  واجعلني في الطاف اسرار حفظك ياحافظ ياحفيظ ياخير الحافظين ❤️
0,0,ولاد الناس دايما بيعنلوا عن نفسهم باسلوبهم واحترامهم لنفسهم اولا ثم احترامهم للاخرينسيد علاء 🙏🏻🙏🏻 شابوه يامحترم ياابن الاصول ياكبير وربنا يكفيك شر الحاقدين 🌹🌷🌺
0,0,يا ايتها الجميله الرقيقه يامن اقتحمت قلبا موصدا دون ان تطرق
0,0,اتمني استمرار سيبا الموسم القادم مهاجم ثاني طرف يسار وطرف اخر مهاجم اسبريلا يمين وتراولي يايبدع يامهاجم قناص غيره وخلفهم صانع لعب يكون خفيف افضل من بوديسكو وطرف اجنبي سريع مميز والصليهم معه صدقني يادكتور انه يصير عندنا هجوم وسط مرعب جدا
1,1,من الي يمول الارهاب ياكاذب مو قطرائيل ليش ما تغرد ضد قطرائيل ولا شو يزلمه مابتزبط لانك من رجال الصهيوني عزمي خساره الله يهلكم ترمون السعوديه بالاتهامات الكاذبهولا تتكلموا علي قطرائيل ليش لهدرجه بتخاف من عزمي الصهي
1,1,بس ياابودتسه انت اسكت ياحصاله ياعره تاريخ افريقيا والعرب
0,0,كانو تو متتش شويه يابطل الابطال يافخر السودان يااسد افريقيا  ؟  ؟
0,0,مرغم عليك ياصبح مغصوب ياليللا دخلتها برجليا ولا كان لي ميلشايلينني شيل دخلت انا في الحياهوبكره هخرج منها شايلي…
0,0,يا فيصل بن حميد ياشيخ برقاشيخا علي برقا وشيخا علي روق يشهد لك التاريخ غربا وشرقايمحول عتيبه علي نجد من فوق
0,0,يا نور الدنيا ياادم ياحب وطيبه وسماحه يااجمل سر في العالم غواك ابليس بتفاحه
0,0,مصر بلد الضيافه والحب لضيوفها ستكون اجمل مسرح لاروع بطوله كاس افريقيا ياحبيبتي ياارض الكنانه ياارض الفراعنه ياام ال…
0,0,يا حي بك يااغلي المحبين💛
0,0,حقوق تبغي حلوق وصبر ومحايلونهايه الطرق تدويره وتحويلهㅤلكن علي الله وصحه قوله القايل  ياليل ياعين يادنيا من انتي له  …
0,0,يا سلام عليك  ياسلام وبرهان لن يكون ترياق هذا الواقع المازوم لانه ببساطه هو جزء من الازمه  سقف مطالب الثوار في ارتفاع مطرد ومن حقهم الاستفاده من مكتسباتهم التي تعطيهم الحق في تصعيد مطالبهم  والحل في حكم مدني قوامه الشباباعتصام القياده العامه
0,0,يا ممتع يامجرم يااسطوره ياظاهره ياميسي ♥️♥️♥️♥️
0,0,وحوي ياوحوي اياحهروحت ياشعبان اياحهوحوينا الدار جيت يارمضانوحوي ياوحوي اياحههل هلالك والبدر اهو بانيالا الغفارشهر مبارك وبقاله زمانيالا الغفارهل هلالك والبدر اهوه بانيالا الغفارشهر مبارك وبقاله زمانيالا الغفارشهر مبارك وبقاله زمانمحلا نهارك بالخير مليان🕺🕺
1,0,الحمدالله ريتوتاتي وفيفوراتي حلال مش حرام من ريتويتات وفيفورت شعوذه وشرمطه والكتروني وهمي ومن فلوس حرام ياالمشعوذ والشراميط المعفنات المبقعات المدودات يابلا شرف ياابراج المراقبه انتو وشلتكن الشراميط المعفنات المدودات المبقعات اللي متلكن الحمدالله 👣👣
1,0,اصحي وصحصح يانايم احنا الاول يابهايم
0,0,ياحياتي ياايوته ياجميله 😘 😘 😘 😘 😘
0,0,يامحمد الامجاد ياقاتل الحساد ايامنا اعياد وافراحنا عندك ♡ محمد بن سلمان بين شعبه
0,0,يا خفه دمك يارجب وبانيها مش عارفه يعني ايه بس مسرحيه تحفه اوي  امين وشركاه
0,0,يا مرحبا ياليل ياالي تدارينا
0,0,انا خلاص بقيت تاكده ان في حياتي اللي جايه مش هقول سبحان الله للا ويتبعها بص يامتر بص ياعصام 😂😂
1,0,هه ياقهبه ياشرموته ما عمري بكيت بالعكس بس اكسكس قدامكم وابكي عند سلطان 😘😘
0,0,مبروك يابعد الدنيا يااول فرحه ❤️ 😭منها للاعلي ياروح خالتك انت 👨🏻‍⚕️✨  وتخرج حفيدنا من الجامعه احلي …
0,0,ايه يانصوحي يابيحصل ده بسس 😮😂😂
0,0,كل ذكري ف هالعمر رحله شقي يا صور ياطيف يانفس العطر 🕊
0,0,دي اخرتها يانصه يابني انت متقدرش تستغني عني اصلا 😂
1,0,طظ فيك ياادمن يامعرص الزمالك له هدف صحيح
0,0,يا لطافتك يانوره 😔💛
0,0,فين روح الفانله قولهم ياتريكه قولهم ياصخره قولهم ياشوبير قوليلهم ياشاديه
0,0,يايقيلي يااما اقيلو مش قادره في بعدو اعيش
0,0,يا موده يااسعد وحده بالحياه
0,0,يا صباح الخير  ياصباح المذاكره
0,0,وانت طيب ياصاصا ياصاحبي وبخير دايما ياحبيبي وفي احسن حال 💞✨
0,0,يا رب رقيه تذاكر يارب رقيه تذاكر يارب رقيه تذاكر يارب رقيه تذاكر يارب رقيه تذاكر يارب رقيه تذاكريا رب رقيه تذاكريا رب رقيه تذاكر
0,0,ياابن الحلال ياضميري يلا قوم نكمل الرياضيات لازم اختمه قبل يوم السبت ارجوك قوم
0,0,يا تري هتقدر تعملها يااهلي ولا هتعوز ملين ؟  الاهلي صنداونز
0,0,يااخواني يااخواتي انا عند الله ثم عندكم انا طالبتكم لو سمحتو انا ابني مريض بسرطان بالدماغ وحالته سيئه وانا بعت كل شي…
0,0,ولاصرخن اليك صراخ المستصرخين  ولابكين عليك بكاء الفاقدين  ولانادينك اين كنت ياولي المؤمنين  ياغايه امال العارفين  ياغياث المستغيثين  ياحبيب قلوب الصادقين
0,0,النيه صادقه تجاه هذي المقاطع  تكون بتوضيح ما تظنه  صواب  بالمعروف وبالطريقه التي هي احسن واللي فيها شفقه ورحمه للاخر لا بسخريه ولا بجدال ياغالب يامغلوب فالاخير الواحد يسال الله الهدايه لنفسه ولغيره
0,0,عقليه التكفير يامعي ياكافر لا يجب ان ننتقد الا من يريدون هم
0,0,ياحي الله ياحي الله
0,0,اللهم ياذا الرحمه الواسعه  يامطلعا علي السرائر والضمائر  لا يعزب عنك شئ  اسئلك فيضه من فيضان فضلك  وقبضه من نور سلطانك  وانسا وفرجا من بحر كرمك  انت بيدك الامر كله  ومقاليد كل شئ  فهب لنا ما تقر به اعيننا  وتغنينا عن سؤال غيرك  فانك واسع الكرم ياكريم يارحيم
1,0,ياالبي ال سعود يازينهم ياليت كل الحكام مثلهم كلنا نحبهم ومستحيل يصير اللي ببالك ياعجوز قريح
0,0,عايزين برهان يابرهانعايزين برهان يابرهانعايزين برهان يابرهانعايزين برهان يابرهانعايزين برهان يابرهانعايزين برهان يا…
0,0,محري بالخير يامزن نشا ياحلو عقب الوسم رجع السحاب
0,0,من بين كل صيحات الثوار وعبارات المتظاهرين يبقي متظاهري سوريا ايام ما كان فيها مظاهرات هم الاقرب الي قلبي بنداء متفرد ياالله مالنا غيرك ياالله
0,0,انت دنيتي وروحيوسر سعادتي ونوحيانت هوائي وشمسيانت املي وانسيانت العمر ياعمريانت ضيائي ياقمريلك حبي لك ودي…
0,0,ولا ياولا ياعرباوي ياصالح
0,0,يارب الفجر يارب نسيمه☁️
0,0,ياعاقل يابريء انت 🤨
0,0,الاهلي بيراميدزيا ابو تريكه يابركات ياوائل جمعه ياشريف عبد الفضيل ياحسام ياغالي يااسلام الشاطر النادي من بعدكوا…
0,0,دا راس حربه قناص بمعني الكلمهنفسي ياهو ياايفونا يكونو في الاهلي
0,0,كل عام وانتي بخير ياحبيبتي  يااجمل صدفه حلوه مرت علي ياحظ ابريل
0,0,ياكتلنا ياادنا سلطتنا 😍😍
0,0,ياحلوك ويا حلو صوتك💞💞
0,0,ايه ياشيخه ايه ده ياشيخه
0,0,يا سحابه خافقي ياتباشير البروقامطري بالغيث دام الحنايا ضاميه
0,0,يا ديما يادمدوما مش هيك مش هيك لك مش هيكك
0,0,يا رب ينسمع صوتنا يارب خبر يسعد كل من شارك معانا 😭😭♥️ عطاله مختبرات طبيه
0,0,يا غربه ياغربه يابعيده
0,0,ياكثر جمايلك علينا ياالمعيوف💙💋❤️
0,0,يابحر الهوا ياحبيبي انا
1,1,ي غبي انت تقول المباره انتهت  طيب اذا الاهلي انسحب كانت النتيجه النهائيه   وكان الاهلي جات عليه عقوبات اعلاها شطب النادي وادنادها الهبوط ولا شيء من هذه صار 😂😂بطل كذب يافقراري يااللي بطولات الشلهوب اكثر من ناديك ✋
0,0,والله لم انكسر بقدر انكساري واهتزازي وحزني الا بموتك ياابي  ولا كنت اتصور بان الحياه بهذا السوء بدونك  كل المطارح بتبكي ارجع واقعد مكاني  قلبي انكسر بدونك ارجع وعمر مكانك  حزني ورايه كظلي   دمعوي ما تساوي احزاني 😭الله يرحمك ياسندي ويا صديقي وقدوتي واماني
1,0,ياحبيبه القلب يالورا والله عليك تقوليلو لريفي اذا كان حزب الله غده سرطانيه شو خلو لالهون هني شو بالقليله حزب الله مش متامرك ولا متصهين وهذا السرطان ان شاء الله بدو ياكلهون
0,0,يا مغيث يامغيث يامغيث يامغيث اغثني يالله
1,0,الحمدلله الحمدلله الحمدلله 💛💛 هذا الاتحاد ياجاهل هذا الاتحاد ياناسين 💛🖤
0,0,و اسافر للفرح  القاه ماساتي انا وحدي جهاتي كلها ضدي انا وحدي و صمتي يبكي من ردي و غير الصمت  ما عندي و مهما الوقت  عاندني  وتحداني كان الوقت في وقتي ثوانييا حب  ياشوق  ياليل العسر راضي بحياتي  تنتهي  او تستمر
0,0,ياصعبه يانواف بس مو مستحيله
0,0,هذا واضح نظامه يااكمل يااخرب تصرفاته اليوم واضح جاي يخرب وم يهمه الكيان      ورحيله باذن الله قرب لو م نحقق ولا بطوله رحيله بطوله بالنسبه لنا وسيبقي نقطه سوداء بتاريخ الهلال
0,0,طبعا اي لقطه انهارده هتحصل هتبقي خلاص مصراحكام عاللاعيبه  يااما عاهات يااحسن مواهب فالعالم
0,0,” تنفتح شبابيك صدري للحياه واطير يااكون الغيم  يااصير الحمام ”
0,0,مسيت يااعز المخاليق بالخير ياكيف احوالك ياعساها سعيده احلم بشوفك حلم عطشان للبير واحسب مسافات الليالي البعيده بس…
0,0,يانظره سكنت فؤادي يامن يتجلي الهم بعيناها كم رف قلبي من نظره نمقت بها فصاحتي فتلعثمت كلماتي
0,0,يا احلي مني بكتير يااسمر✨♥️
1,0,خربتو البلد يامرت يامجوي يافاشلين
0,0,اه ياابن اللذينه ياانتيكه انت وسنجوب 😂❤❤
0,0,الله يبارك فيكي يادره ياحبيبتي  ربنا يسعدك يارب😻♥️♥️
0,0,يا زين طلتك يابو خالد  العين فيك نورت 💜💜 محمد بن زايد
1,0,لا الله ياخذك لا تستعجل عليه الله يحرقك لا نبيه للتعاون ياسقيطه ياسفله الرجال يالله يلعب نص ساعه …
1,0,يا مراهق ياصغير العقل ياصاحب الالفاظ الدنيئه ماهو ردك الان  ؟
0,0,ياخرابي يانوران والله هيجرالي حاجه ساعتها الا ده يارب والنبي
1,0,والله ياشيمو يامهزئه هرد عليكي بعد الفطار 😂🙆‍♀️
0,0,اخخ ياحبيبي ياليو ياحبيبي ومريحني ومهدي بالي يااعظم من لمس كره القدم ❤️ميسي
0,0,ياخلابي 😻😻♥️♥️الله يبارك فيكي يامنه ياجميله 😘ربنا يسعدلي قلبك يارب ♥️
0,0,يا مجنني ياميسي ⚡⚡❤🔥
0,0,اتوقع ان صدق حسي   بو راكان   يجهز لشي مادري شنو مير حسي ان السالفه يازواج ياديوان فان كانت الاولي فابشر بالسعد وان كانت الثانيه فابشر باللحن وياك
0,0,ياالله ياحنان يامنان اشفي وليد ياالله انت قادر ياشافي يالله
0,0,٤ ايام ويبتدي شهرج ياكتفي واتكائي يادياري وانشراحي💞
0,0,اقعد ياسقا — خير ياروك مين مزعلك
0,0,ياه يالمنشن طربي بشكل 💙🎼ياخي ياقوي قلبك ياابومشعل ياخي 😂💙💙
0,0,ياعاصمه ياحاسمه مبروك مجدك عاد
0,0,حبيبتي ان اخبروك انيلا املك العبيدا والقصوراوليس في يدي عقد ماسبه احيط جيدك الصغيراقولي لهم بكل عنفوانيا حبي الاول والاخيراقولي لهم  كفاني بانه يحبني كثيراحبيبتي ياالف ياحبيبتيحبي لعينيك انا كبير وسوف يبقي دائما كبيرانزار قباني
0,0,يويا  يا يويا  يا يويا  😂👏💃💃اجدع حمل ممكن تتعامل معاه ع الكوكب 😉😂🎀 كل لحظه وانتي بخير وصحه وسعاده وهنا 🎀يارب تحتفلي بيه سنين كتير في عافيه وستر وصحه  وتحققي كل اللي بتتمنيه 🍰🍭🍬🍫🥂🎂🎉🎈🎁✨
1,0,لعنه تلعنكم ياخراميز يامخانيث
0,0,الصمله ياعميد اسيا ياكبير المملكه
0,0,وانت طيب يانشات ياحبيب قلبي ❤
0,0,هه ياحبيلكم ياخضر ويا ناصر 💙🖤
0,0,يا ساتر يارب عظيم ياصلاح 😍
0,0,اللهم مغفرتك اوسع من ذنوبي  ورحمتك ارجي عندي من عملي  سبحانك لا اله غيرك  اغفر لي ذنبي  واصلح لي عملي  انك تغفر الذنوب لمن تشاء  وانت الغفور الرحيم  ياغفار اغفر لي  ياتواب تب علي  يارحمن ارحمني  ياعفو اعف عني يارؤوف اراف بي
0,0,يخسر مباراه  يخسر بطوله  لا يخسر الاسم  لا يخسر المكانه  لا يخسر الجمهور  لا يخسر التقدير والاحترام  ستبقي ملكا وان خسرت  دمت لنا فخر يااعظم كيان يااهلي ❤️❤️🦅
0,0,وه يامعذبني يامعذبهم يامهبلني يامهبلهم 🔥👑
0,0,يا ربي الاخوات ياربيانا الاكثر حظا في العالم❤️
1,0,يا جامعيه يافاهمه ويا عاقله ما بتموتين اذا شليتي وصاختج وقطيتيهم فالزباله🙂
1,0,الله اكبر عليكم ياروتانا يامجرمين
0,0,يا داري ومداري ياانسي وناسي
0,0,ياعم مرتضي يابيه ياسياده المستشار ياارحمنا وسيب الفرقه في حالهاادعم جروس
0,0,ساعه استجابه يا قريب يامجيب يارحيم ياودود ياغفور يارحمن يالطيف لما يشاء  ياسامع الدعاء  ياغني ياكريم طمان…
0,0,الحمد لله ❤️ يارب ياكريم يارحيم ياواسع العطاء شكرا يارب الحمد لله
1,0,ياحمار ياتيس يازلمه انت ياوحش ياايري هات رب رقمك وما عليك انت كون زلمه مره بحياتك
0,0,امين يارب العالمين اجمعين يارب
0,0,قول ياجامع يارقيب ان شاء الله ح تلاقيها
1,1,الزنجي الغدار ياالهولك كان صاحبي زمان هذا را في بينا حتي ادويه وعنادات عقله 😂 والله وحشني موت ياعبد العبيد ياورق يافلوس
0,0,يا لاعب في حسبتي ياماخذني من عنادي
0,0,ياحكمك ياماي برازرز 😂
0,0,ياحرب ياحرب الدول بطله والله
0,0,قدها  يا اهلي مهما كانت النتيجه ومهما عملت الكوره حبك في القلب اسطوره  بحبك يااهلي بحبك يابيبو  انشاء الله هنكسب وهنقهر المستحل
0,0,يارب ما نندم يارب يارب
0,0,غلطان والله اللي يبقي مصري وما يكونش تبع الجيش او الشرطه او القضاء لان دول هم اساس البلد ومعاهم هتعيش كويس وهتبقي مصري اصيل وبتحب وطنك وهتبقي شهيد بستغرب والله من اللي بيضيع حياته وراء اللي بيسموها كليات القمه يا جيش ياشرطه ياقضاء
1,0,اتعالج يافطوطه ياحقودي يامريض
0,0,وسافري يااحزان سافري يااحزان  ملكيش مابنا مكانده في قلوبنا امان 🎶
0,0,في اعقدها اتحل وهي لا تو ظلمه هردميس بعون الله خلاص الوحل يبان كبير من نوره بقيص ويعود الوطن والرحمه اتحلوينبت ورد مطراح الرميص ساعه ياونيس ماهي عيب ياسيد التريس كان غفيت ساعه ياونيس
0,0,يا عروس الشمس يااخت النهار يابقايا عطر مليت انتظار
1,1,حتدفعون يعني حتدفعون كلام كثير ما نبغي تدويل تحلمون يااخونجيه ياكلاب اللي بده يجي السعوديه يدفع واللي ما يقدر اليتيم تبكي عليه امهسمعوني صياحكم ياحثاله يامنحطين يااخونج ياخونه
0,0,بقي مش عارف ايه غيرني   يا برئ ياحنين ياملاك هبعد علشان بتفكرني بالجرح اللي انا عشته معاك
0,0,مزاجي هاليومين يا نوم ياعناد يامشاكل عاد الاخيره ادورها دواره
0,0,خماسيه جزراوي صداع العيناوي وخماسيه الشارقه علي الهلال وخماسيه اهلي جده وكلاسيكو اهلي دبي والعين وديربي جزراوي سداسيه ووحداوي والظفره للطفره ياللهول يابل هول وي رب العالمين نكته استغفرالله العظيم اسف وخماسيه السد علي الهلال والهلال علي السد في قطر رياني
0,0,حسن الصبحان ملك التوقعاتكفو ياابو صبحان كفو ياابو صبحانكفو ياابو صبحان كفو ياابو صبحانكفو ياابو صب…
0,0,اللهم يامسهل الشديد ياملين الحديد يامنجز الوعيد ويا من هو كل يوم في امر جديد اخرجني من حلق الضيق الي اوسع الطريق بك ادفع ما لا اطيق ولا حول ولا قوه الا بالله العلي العظيم القدير الكريم
0,0,الله يابو تركي يامبدع بس بو تركي ذبحنا العالمي
0,0,ياحظكم ي اهل الديار الممطوره من قبل اسبوع ودياركم ماشاءالله كل يوم والاجواء ف دياركم والامطار احسن من اليوم الي قبله الله يهنيكم ب امطاركم  وحنا ندعو الله ان يسقينا الغيث عاجلا غير اجل  ولا يؤاخذنا بما فعل السفهاء منا
0,0,احلي بودي الله يبارك فيك ياصاحبي يارب وعقبالك ياحبيبي ♥️♥️♥️يسلام اعفا دا كدا عظمه اوي 😂😂
0,0,يا حلو صبح ياحلو طل ياحلو صبح نهارنا فل🤩♥️لما اصحي من النوم مروقه بخاف من حالي 😅🏃🏻‍♀️
1,0,ده لا مضمون ولا شكل ولا برستيج ولا اي حاجه انما بلحه دا عثل مسمعتيش اغنيه ياحلوه يابلحه يامقمعه شرفتي اخواتي الاربعه يعني حلو ومشرف كمان
0,0,يا عم بقي ياعم      ⁦❤️⁩
0,0,من اكبر مكاسبي اللي طلعت فيها من الجامعه اني تعرفت عليك يااصيل يامحزم ياكفو ياقوي يافزيع يامحترم يااخلاق يادق…
1,0,الله يلعنك ياالغيري الله يلعنك ياالغيري الله يلعنك ياالغيري الله يلعنك ياالغيري الله يلعنك ياالغيري الله يلعنك ياالغيري الله يلعنك ياالغيري الله يلعنك ياالغيري الله يلعنك ياالغيري الله يلعنك ياالغيري
0,0,لو غرقوق عوم لو وقعوك قوم طب ولو مفلسين نعمل ايه ياحاج اسماعيليا حاج ياحاج 🙈😭
0,0,يازين الزين ياناس 🖤🖤
0,0,يا الغير عنهم يااجملهم كلهم
0,0,اللهم وفق ويسر واعن زملائي في امتحانات الماجيستير والدكتوراه يارب تنجح ياتتح 😂🙈😎
0,0,الشهد كان ملو الابريق يادبوب يادبوب بيبل الريئ
0,0,الساعه اللي بتكلم فيها باينه ياحسن ؟  باينه وقمر ياباشا
0,0,بسم الله الرحمن الرحيم القياده ياشباب القياده ياشباب القياده ياشباب القياده ياشباب القياده ياشباب القياده ياشباب الق…
0,0,انا الاتحاد الف الف الف مبروك يانادي الوطن ياالعالمي الحقيقي للسعوديه وليس المزيف النصر 🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤💛💛🖤💛🖤💛🖤💛🖤💛💛🖤💛🖤💛🖤💙💙✌✌
0,0,تعيشين وتسلمين  ياشمس ويا شمس  لا لا لا تغيبي ☺️🌹
0,0,يا اعظم يوم  يااحلي خريج بالحياه فيصل💛
1,0,ياحبيبتشي يامصر بهدلوكي ولاد الكلب 😂
0,0,يا ربب يارب عجل علينا
0,0,يا صباح الخير ياطله الصبح السعيد❤️
0,0,مرحب بقدوم يارمضان ونعيش ونصومك يارمضان 😂😂💃🏼
0,0,يا فرحتي ياراحه البال ياضي هالدنيا الهنيه 💙
0,0,فيتوريا مدرب شجاع ياالفوز ياهزيمه ما تفرق النتيجه
0,0,ياتخليك قد كلامك ياتخلي كلامك علي قدك
0,0,ياكبره بقلبي ويا كثره بباليكان ما خلق الله بدنيتي غيره
0,0,كتير عليه يافاطمه تسلميلي ياقلب هديربي يبارك فيكي ويسعدك ويسعد اسرتكيارب🌹🌹…
0,0,عادي يامعلم يامعلم يامعلم يامعلم عادي
0,0,يا حنون الملامح  ياامان السنين يا ارتكازي واحتياجي ياحبيبي ياابوي❤️
0,0,ياذويق ياحريف الله عليك
1,1,اﻻخوان ضحكوا علينا في مصر ياسمير ياطويل العمرضحكوا علينا من سنه  الي اﻻنعسكر اﻻخوان هما اللي بيحكمونا ياسميروللاسف الشعب المصري مش فاهم
1,0,صباح الخير ياافتراضين ياالكترونين ياوهمين ياللي تختفون بضغطه زر
0,0,يادراما ياانمي اي واحد فيهم تنزلي 😂
1,1,اسفين يااهلاويه ياولاد المتناكه سهرناكو معانا
0,0,الله عليك ياعبقري زمانك ياالمعي انت يالاقطها وهي طايره 👏👏
0,0,اللهم ياشافي اشفه ياالله شفاء لا يغادر سقما اللهم امين
0,0,ياحبك للشو يابلوتو
1,0,ياعبعال ياصاحبي والله ما هسيبك غير لما تقولي انا لطخ اساسا😂😂💔
0,0,يا اخي يااخي يااخي يااخي بقي يااخي شوف
0,0,يا قطاه العبيه يا هيام الذلوليا عيون النداوي يارقبه الغزال
0,0,اللهم ياذا العرش المجيد يافعالا لما تريد نسالك بحبك السابق في يحبهموبحبنا اللاحق فييحبونه ان تجعل محبتك العظمي ودك الاسمي شعارنا ودثارنا ياحبيب المحبين ياانيس المنقطعين يامن هو عند قلوب المنكسرين تولنا بالهدايه والرعايه والحمايه والكفايه 💚
0,0,ياودود ياودود ياودودياذا العرش المجيد يافعال لما يريد اسالك بعزك الذي لا يرام وبملكك الذي لا يضام وبنورك الذي ملا اركان عرشك ان  تقولي حاجتك  يامغيث اغثني   يامغيث اغثني   يامغيث اغثني
1,0,واضاف قائلا ياحوله يابنت الكلب
0,0,يااهل الجنه  ؟  يااهل الجنه  ؟  يااهل الجنه  ؟  يااهل الجنه  ؟  اين الذين اطاعوني ولم يروني  ؟    جعلنا الله واياكم من الذين يناديهم…
0,0,من زمان ما قلتها لذلك مساء ال يالبي الناعسه وراعيها يالبيه
0,0,غادرت السودان في مثل هذا اليوم  بعد تغطيه الانتخابات الرئاسيهكانت نكته حينها انهم سالوا مسطولا عن من سيفوز  ؟  فقال حسب الاعلانات في الشارع ياالبشير ياشامبيون عصيراعتقد اليوم ان فرص شامبيون اكبر بكثير تسقط بس الشارع بس لم تسقط بعد  اعتصام القياده العامه
0,0,الله يااسطوره الله عليك يابريوفيتش
1,1,كسمك لكسم امك لكسم اللي ميكسمش كسمك لكسم الهلال ياشوال ياابن العرص
1,0,يا جدعان هازارد لازم يجي الريال باي تمن يابيريز ياابن الوسخه ومعه مهاجم تسعه سفاح ومش عايزين حاجه تانيه بنسبه للهازارد بيقدمو السنادي ♥️♥️
1,0,ياطاقيه المشكله ليست في محمد بن فيصل ولا زوران المشكله هذا راح هذا بح هذا اللي كان يدفك ياصغير يافاشل ياضعيف✋ …
1,0,يا صبر الارض عليك يامدرب ياحثاله المشكله يدفعون ملاين لمدرب سباك
0,0,يا ايها القائم المهدي ياامليارجو لقاءك في الدنيا ولطفك بيالا م حتا م يامولي الانام لقدطال انتظاري فهل للقرب من سبب
0,0,يا ليل ياليلي ياليل ياليلي من غرامه ليلي طال  حبيب سنيني بينه و بيني ياقلبي خطوه واحده يعني مش خيال 🎶💙
0,0,ياابني ارحمهم ياابني العيال هتقطع شرينها 😂😂 ياجماعه الليف  والفلور  والبارك  والود  علشان تكونو عارفين من الاول وتهتمو بالاجزاء ديه وادعلنا علشان عندنا دكتوره ليلي وديه الله لا يوريكم
1,1,هذا ياكذاب يامنافق ياسنفور اش كنت تقول عليه ولكن ماهي غريبه فيكفي مذمه انك هلالي
0,0,مازلت قاعد وماقريتش ياثالثه ياطب ياكيسز وان او وان يلا قرايتك هيا عاد — هيا هي 😂
1,1,ياريتك ماكبرت يافقري يامنوفي 😂
0,0,يا اكتفائي ياعوني وكل احبابي  يافخري واعتزازي وبسمه محياي ويا جميع من احب احبك
0,0,وسبع سلاطين اسطسلطناهم من عند المسطسلطنين تقدر يامسلطن يامستسلطن تستسلطن لنا سبع سلاطين زي ما استسلطناهم من عند المستسلطنينوسبع دبابيس استدبسناهم من عند المستدبسين تقدر يامدبس يامستدبس تستدبس لنا سبع دبابيس زي ما استدبسناهم من عند المستدبسين انا حافظها 😂😂
0,0,يالومي ياجميله وانتي طيبه ياروحي  تسلميلي ياروحي بحبك اكتر 😍🥰🥰
1,0,يااتحاد العار يااتحاد الكوسه يااتحاد الدولار ماتش الاسيوطي بجمهور
1,1,جدد لجروس مبروك الماتشاه يازمالك ياهايجه يابتاعه الخلايجه
1,0,الفرقه المصريه اللي بتغني وبتحي حفله قرعه كاس الامم الافريقيه بكروشهم وسماجتهم ديه فكروني بفرقه  يللا يايحي يللا يايحي هتلنا منه لقب واتنين  في فيلم الحاسه السابعه
1,1,وينك ياكوهين يابن الكلبلا تسب العرب افضل سلاله بشريه تمثل الجنس البشري ع الكره الارضيه هم العربفيها الاسود والابيض والحنطيو وو عينه من الكره الارضيه لا تتواجد في اي فئه او دولهالعرب يحبهم الله وميزهم علي كل اجناس الا
1,0,طلعتلك العاصمه وقتلك يامجر يااسير ياطوبو يافيرو يازنطيط ياجعبه مانبوكش كان نبو الكلام هذا راه خلينا معمر خلاص ياراجل افهم
0,0,ياكتفي واتكائي ودياري ياضوئي وانشراحي ياحبيبي ياصديقي💘💘
0,0,كل سنه وانتي طيبه يايويو ياقمر ويارب تكون سنه حلوه عليكي ومحققه كل اللي بتتمنيه يارب ❤ 🎉
0,0,«يا ولاء ياولاء ياانك حطيت نفسك بموقف لا تحسدين عليه»  كلامي لنفسي قبل شويا
0,0,جعل مايهايط غيرك يالشامخكفو ياالشامخ ياحارقهمانت من يفتخر بانتصارك اما غيرك فعليهم ان يفتخروا بانتصار غيرهم
0,0,تعالي في حضننا الدافي ضمينا وخدينا ياسيناقالوا الحياه غاليه قلنا الشرف اغليبلادي يابلادي ياعيون قمر الربيعاندهي يابلادي يجاوبك الجميعوصباح الخير ياسينا رسيتي في مراسيناتعالي في حضننا الدافي ضمينا وخدينا ياسينا تيران وصنافير مصريه
1,1,يامنافق ياكذاب يادجال شو دخل اتباع اوجلان بدين الاخرين ومذهبهم هذه الطفله عدوتكم لانها ترفع علم السعوديه وانتم من تنظيم اخوان المنافقين
1,1,انتوا نسيتوا نفسكم يااسيوطي يامعفنين انتوا هتحطوا راسكم براس الاهلي والاهلويه اسيادكم يااوساخ
0,0,قلت ياباهي الوشاح ياهلا بورد الصباح❤️❤️❤️❤️
0,0,ياقريب يامجيب يارحيم يارحمن
0,0,العشق كله والله العظيم ربنا يخليك ياابو قلب ابيض يانضيف يااحلي اخ والله
0,0,وعيون تنادينا تحايل فينا ونقول ياعيونه يااما بلاش ♥👀🎶
0,0,ياعلوه ياجامد  دي في نوتردام البلد ولا نوتردام السياحه ؟
0,0,يا النسمه الحانيه  ياالاغلي
1,0,اه يابكري يامعرض عارف الجدول قبلنا😂😂
0,0,وانت طيب ياكريم يارب ربنا يخليك يارب🎊🎉🌺🌺
